Incident ID;Title (Company);Description;Date of occurrence;Jurisdiction;LINDDUN categories;Data exposure score;Identification score;Data Sensitivity score;Threat Actor;Techniques Used;Data Protection State;Root Cause (Why);Asset Type;Source;has_personal_data;has_special_categories;has_credentials
hibp-2024-03-04-GiantTiger-gianttiger.com-Giant Tiger;GiantTiger;In March 2024, Canadian discount store Giant Tiger suffered a data breach that exposed 2.8M customer records. Attributed to a vendor of the retailer, the breach included physical and email addresses, names and phone numbers.;04.03.24 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2025-08-09-Giglio-giglio.com-Giglio;Giglio;In August 2025, over 1M unique email addresses appeared in a breach allegedly obtained from Italian fashion designer Giglio. The data also included names, phone numbers and physical addresses. Giglio did not respond to repeated attempts to disclose the incident.;09.08.25 00:00;Non-EU;Linkability, Identifiability;0;2;0;Unknown;Unknown;Unknown;Unknown;Unknown;HIBP;1;0;0
hibp-2022-02-07-GiveSendGo-givesendgo.com-GiveSendGo;GiveSendGo;"In February 2022, the Christian fundraising service GiveSendGo suffered a data breach which exposed the personal data of 90k donors to the Canadian ""Freedom Convoy"" protest against vaccine mandates. The breach exposed names, email addresses, post codes, donation amount and comments left at the time of donation.";07.02.22 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Unknown;Challenge/Fun;Network;HIBP;1;0;0
hibp-2023-12-16-GLAMIRA-glamira.com-GLAMIRA;GLAMIRA;"In late 2023, the online jewellery store GLAMIRA suffered a data breach they attributed to ""an unauthorised individual [who] briefly accessed one of our servers"". The data was subsequently published on a popular hacking forum and included 875k email addresses, names, phone numbers and purchases.";16.12.23 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Unknown;Hardware;HIBP;1;0;0
hibp-2020-03-27-Glofox-glofox.com-Glofox;Glofox;In March 2020, the Irish gym management software company Glofox suffered a data breach which exposed 2.3M membership records. The data included email addresses, names, phone numbers, genders, dates of birth and passwords stored as unsalted MD5 hashes.;27.03.20 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2019-12-17-GoNinja-goninja.de-Go Ninja;GoNinja;In December 2019, the now defunct German gaming website Go Ninja suffered a data breach that exposed 5M unique email addresses. The impacted data included usernames, email and IP addresses and salted MD5 password hashes. More than 4M of the email addresses appeared to have been generated as opposed to organically provided by the user.;17.12.19 00:00;EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Challenge/Fun;Unknown;HIBP;1;0;1
hibp-2018-10-21-GoldSilver-goldsilver.com-GoldSilver;GoldSilver;"In October 2018, the bullion education and dealer services site GoldSilver suffered a data breach that exposed 243k unique email addresses spanning customers and mailing list subscribers. An extensive amount of personal information on customers was obtained including names, addresses, phone numbers, purchases and passwords and answers to security questions stored as MD5 hashes. In a small number of cases, passport, social security numbers and partial credit card data was also exposed. The data breach and source code belonging to GoldSilver was publicly posted on a dark web service where it remained months later. When notified about the incident, GoldSilver advised that ""all affected customers have been directly notified"".";21.10.18 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Weak;Profit-Oriented;Network;HIBP;1;0;1
hibp-2020-10-03-Gravatar-gravatar.com-Gravatar;Gravatar;In October 2020, a security researcher published a technique for scraping large volumes of data from Gravatar, the service for providing globally unique avatars . 167 million names, usernames and MD5 hashes of email addresses used to reference users' avatars were subsequently scraped and distributed within the hacking community. 114 million of the MD5 hashes were cracked and distributed alongside the source hash, thus disclosing the original email address and accompanying data. Following the impacted email addresses being searchable in HIBP, Gravatar release an FAQ detailing the incident.;03.10.20 00:00;Non-EU;Linkability, Identifiability;0;1;0;Unknown;Drive-by Compromise;Weak;Unknown;Software, Services, Systems;HIBP;1;0;1
hibp-2022-12-03-GunAuction-gunauction.com-GunAuction.com;GunAuction;In December 2022, the online firearms auction website GunAuction.com suffered a data breach which was later discovered left unprotected on the hacker's server. The data included over 565k user records with extensive personal data including email, IP and physical addresses, names, phone numbers, genders, years of birth, credit card type and passwords stored in plain text. The leaked identities could subsequently be matched to firearms listed for sale on the website.;03.12.22 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;;Profit-Oriented;Hardware;HIBP;1;0;0
hibp-2021-01-12-GunsDotCom-guns.com-Guns.com;GunsDotCom;In January 2021, the firearms website guns.com suffered a data breach. The breach exposed 376k unique email addresses along with names, phone numbers, physical addresses, gun purchases, partial credit card data, dates of birth and passwords stored as bcrypt hashes.;12.01.21 00:00;Non-EU;Linkability, Identifiability, Disclosure of information, Non-compliance;0;2;2;Extern (Intentional);Unknown;Strong;Profit-Oriented;Network;HIBP;1;0;1
hibp-2021-07-17-Guntrader-guntrader.uk-Guntrader;Guntrader;In July 2021, the United Kingdom based website Guntrader suffered a data breach that exposed 112k unique email addresses. Extensive personal information was also exposed including names, phone numbers, geolocation data, IP addresses and various physical address attributes (cities for all users, complete addresses for some). Passwords stored as bcrypt hashes were also exposed.;17.07.21 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2019-03-28-Hakko-hakko.com-Hakko Corporation;Hakko;In March 2019, the Japanese solder-related business Hakko Corporation suffered a data breach. The incident exposed almost 10k customer records including email and physical addresses, phone numbers, names, usernames, genders, dates of birth and plain text passwords.;28.03.19 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;;Profit-Oriented;Network;HIBP;1;0;1
hibp-2023-12-17-Hathway-hathway.com-Hathway;Hathway;In December 2023, hundreds of gigabytes of data allegedly taken from Indian ISP and digital TV provider Hathway appeared on a popular hacking website. The incident exposed extensive personal information including 4.7M unique email addresses along with names, physical and IP addresses, phone numbers, password hashes and support ticket logs.;17.12.23 00:00;Non-EU;Linkability, Identifiability, Detectability;0;2;0;Extern (Intentional);Unknown;Weak;Unknown;Network;HIBP;1;0;0
hibp-2018-08-07-HauteLook-hautelook.com-HauteLook;HauteLook;In mid-2018, the fashion shopping site HauteLook was among a raft of sites that were breached and their data then sold in early-2019. The data included over 28 million unique email addresses alongside names, genders, dates of birth and passwords stored as bcrypt hashes. The data was provided to HIBP by dehashed.com.;07.08.18 00:00;Non-EU;Linkability, Identifiability;0;1;0;Unknown;Unknown;Strong;Profit-Oriented;Network;HIBP;1;0;1
hibp-2021-08-15-HaveFunTeaching-havefunteaching.com-Have Fun Teaching;HaveFunTeaching;In August 2021, the teaching resources website Have Fun Teaching suffered a data breach that leaked 80k WooCommerce transactions which were later posted to a popular hacking forum. The data contained 27k unique email addresses along with physical and IP addresses, names, payment methods and the item purchased. Have Fun Teaching is aware of the incident.;15.08.21 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Challenge/Fun;Unknown;HIBP;1;0;0
hibp-2020-06-25-Havenly-havenly.com-Havenly;Havenly;In June 2020, the interior design website Havenly suffered a data breach which impacted almost 1.4 million members of the service. The exposed data included email addresses, names, phone numbers, geographic locations and passwords stored as SHA-1 hashes, all of which was subsequently shared extensively throughout online hacking communities. The data was provided to HIBP by dehashed.com.;25.06.20 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Weak;Unknown;Network;HIBP;1;0;1
hibp-2023-02-22-HDBFinancialServices-hdbfs.com-HDB Financial Services;HDBFinancialServices;In March 2023, the Indian non-bank lending unit HDB Financial Services suffered a data breach that disclosed over 70M customer records. Containing 1.6M unique email addresses, the breach also disclosed names, dates of birth, phone numbers, genders, post codes and loan information belonging to the customers.;22.02.23 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Unknown;Software, Services, Systems;HIBP;1;0;0
hibp-2021-06-12-HeatGames-heatgames.me-HeatGames;HeatGames;In June 2021, the (now defunct) gaming website HeatGames suffered a data breach that was later redistributed as part of a larger corpus of data. The breach exposed almost 650k unique email addresses along with IP addresses, country and salted MD5 password hashes.;12.06.21 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Challenge/Fun;Network;HIBP;1;0;1
hibp-2022-06-24-DiskUnion-diskunion.net-Disk Union;DiskUnion;In June 2022, the Japanese record chain store Disk Union suffered a data breach. The incident exposed 690k unique email addresses along with names, post codes, phone numbers and plain text passwords.;24.06.22 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;;Unknown;Network;HIBP;1;0;1
hibp-2022-07-18-Hjedd-hjedd.com-Hjedd;Hjedd;In July 2022, the Chinese adult website Hjedd was found to be leaking more than 13M customer records which subsequently appeared on a popular hacking forum. The exposed data included email and IP addresses, usernames and passwords stored as bcrypt hashes.;18.07.22 00:00;Non-EU;Linkability, Identifiability, Non-compliance;0;1;2;Unknown;Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2020-02-10-HomeChef-homechef.com-Home Chef;HomeChef;In early 2020, the food delivery service Home Chef suffered a data breach which was subsequently sold online. The breach exposed the personal information of almost 9 million customers including names, IP addresses, post codes, the last 4 digits of credit card numbers and passwords stored as bcrypt hashes. The data was provided to HIBP by dehashed.com.;10.02.20 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Strong;Profit-Oriented;Network;HIBP;1;0;1
hibp-2020-04-02-HomeRefill-homerefill.com.br-HomeRefill;HomeRefill;In April 2020, now defunct Brazilian e-commerce platform HomeRefill suffered a data breach that was later redistributed as part of a larger corpus of data. The data included 187k unique email addresses along with names, phone numbers, dates of birth and salted password hashes.;02.04.20 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Weak;Challenge/Fun;Network;HIBP;1;0;0
hibp-2019-10-10-HookersNL-hookers.nl-Hookers.nl;HookersNL;In October 2019, the Dutch prostitution forum Hookers.nl suffered a data breach which exposed the personal information of sex workers and their customers. The IP and email addresses, usernames and either bcrypt or salted MD5 password hashes of 291k members were accessed via an unpatched vulnerability in the vBulletin forum software.;10.10.19 00:00;EU;Linkability, Identifiability, Non-compliance;0;1;2;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
